,Codigo_da_oportunidade,Classificacao_da_Oportunidade,Data_de_criacao,Faixa_de_Faturamento_Agregado,Data_Real_de_Encerramento_da_Opp2,id_fechou,numero_relacionamentos,numero_relacionamentos_convertidos,intervalo_tempo,ano,Valor_corrigido2,Forma_de_Contratacao_Agregado,Concorrentes,n_solucoes,Software,Comissão sobre Parceiros,Cybersecurity,Desdobramento de metas,ESG,Equilíbrio fiscal,Skill_dev,Gestão Estratégica,Gestão da Educação,Gestão da Operação,Gestão da Receita,Gestão da Saúde,Gestão da Segurança Pública,Gestão da Segurança Viária,Gestão de Gastos,Gestão de operações projetizadas,Gestão de pessoas,Processes Excellence,Produtos digitais,S_amp_OP_S_amp_OE,Transformação Digital,Treinamentos,Roadmap,Segmentacao,Carteira_Nova,Segmento_Agregado2,Total_HH,Custo_Total,Margem_Total,ID_cliente
108,10733,2,2020-03-11,3,2020-04-15,1,5,2,1.83,2020,106.415.820.174.393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,233,278182.64,630.886.167.319.047,340
109,10829,2,2020-04-14,5,2020-04-16,1,5,2,0.5,2020,217.943.101.065.097,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,48,68330.27,557.303.077.421.445,286
110,10136,2,2019-10-28,4,2020-04-22,1,5,4,2.37,2020,159.824.940.781.071,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,14,6543,7185637.77,365.170.265.041.081,337
111,10635,2,2020-03-03,2,2020-04-24,1,4,1,10.97,2020,141.915.237.610.791,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,290,403830.4,598.203.202.079.411,825
112,10637,1,2020-03-03,0,2020-04-27,0,5,1,0.47,2020,469.788.462.295.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,17,91,121459,634.940.338.432.869,323
113,10301,2,2019-12-09,3,2020-04-30,0,3,2,8.13,2020,501.262.073.514.838,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,105,126961.93,64.236.076.056.338,33
114,10811,0,2020-04-06,5,2020-05-05,0,1,0,0,2020,354.347.898.461.213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,54,92141.12,63.143.552,243
115,10846,0,2020-04-22,5,2020-05-08,0,3,1,0.53,2020,135.073.740.532.603,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,227,355447.52,614.008.698.846.226,690
116,10111,2,2019-10-23,4,2020-05-11,0,7,3,10.63,2020,751.217.541.334.614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1208,2283825,569.089.622.641.509,423
117,10771,2,2020-03-24,4,2020-05-11,0,6,2,1.63,2020,141.739.159.384.485,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,252,526628.85,47.337.115,666
118,10548,0,2020-02-18,1,2020-05-14,1,1,0,0,2020,607.706.644.827.878,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,22,44796.06,-448.060.641.399.417,662
119,10788,0,2020-03-30,1,2020-05-15,0,1,0,0,2020,463.072.463.358.843,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,63,197751.74,380.071.099.184.617,198
120,10062,2,2019-10-16,5,2020-05-18,0,9,5,6.53,2020,167.727.033.972.494,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,242,556087,530.073.942.620.526,849
121,10349,0,2020-01-02,4,2020-05-18,0,1,0,0,2020,85.078.930.275.903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,16,25041.89,582.808.996.251.562,356
122,10458,0,2020-01-28,3,2020-05-18,0,6,1,0.17,2020,150.244.529.214.086,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,33,48510,542.358.490.566.038,51
123,10520,1,2020-02-11,5,2020-05-18,0,3,0,10.27,2020,313.101.803.221.315,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,668,788334.09,643.126.260.751.471,536
124,10537,0,2020-02-14,0,2020-05-18,0,1,0,0,2020,259.382.687.100.054,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,230,1081763,408.872.677.595.628,43
125,10514,2,2020-02-10,1,2020-05-21,0,3,2,0.97,2020,114.808.718.420.801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,155,322871.24,601.393.530.864.198,118
126,10711,1,2020-03-09,1,2020-05-21,0,3,0,1.47,2020,190.819.886.475.954,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,9,902,606539.5,528.757.698.949,232
127,10785,2,2020-03-27,2,2020-05-21,0,3,2,4.97,2020,303.853.322.413.939,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,64,124388.93,419.760.093.294.461,311
128,10806,1,2020-04-02,3,2020-05-21,0,5,1,1.23,2020,212.608.739.076.728,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,514,673917.69,55.072.154,38
129,10842,2,2020-04-20,5,2020-05-21,0,6,3,1.17,2020,425.394.651.379.515,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,9,179,137634.21,541.410.379.008.746,286
130,10024,0,2019-10-10,0,2020-05-22,0,1,0,0,2020,496.087.062.707.351,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,83,113921,674.511.428.571.429,44
131,10132,0,2019-10-28,4,2020-05-22,0,5,3,7.37,2020,219.695.699.719.861,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,43,51715,666.354.838.709.677,831
132,10210,2,2019-11-13,5,2020-05-22,0,16,6,0,2020,977.979.872.694.925,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,119,988089,390.322.550.789.023,144
133,10246,2,2019-11-25,5,2020-05-22,0,18,6,0,2020,353.685.267.289.825,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,110,1779621,286.817.949.565.688,144
134,10266,1,2019-11-28,3,2020-05-22,0,3,0,2.33,2020,145.849.594.758.691,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,17,515,543166,472.141.885.325.559,214
135,10947,2,2020-05-22,4,2020-05-22,1,5,3,8.83,2020,422.102.907.458.502,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,1716,1962741.3,340.925.407.086.098,683
136,10338,0,2019-12-20,4,2020-05-27,0,2,0,2.33,2020,160.165.218.649.572,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,324,397473,648.253.982.300.885,341
137,10850,1,2020-04-23,0,2020-05-29,0,2,0,0.03,2020,940.729.886.193.556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,216,365099.13,449.907.519.153.841,846
138,10871,1,2020-05-08,4,2020-05-29,0,5,1,09.07,2020,132.820.364.293.581,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1055.5,5433724.62,502.770.441.068.814,682
139,10951,2,2020-05-25,4,2020-05-29,1,5,3,3.3,2020,121.541.328.965.576,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,392,310891.12,637.444.758.017.493,574
140,10855,0,2020-04-27,0,2020-06-01,1,1,0,0,2020,358.801.126.959.549,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,186,114609,548.427.895.981.087,64
141,10780,0,2020-03-26,0,2020-06-02,0,1,0,0,2020,614.966.463.363.822,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,177,161315.34,629.160.137.931.034,315
142,10815,0,2020-04-07,3,2020-06-02,0,1,0,0,2020,436.414.131.361.422,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,124,184675.47,401.763.945.578.231,640
143,10143,2,2019-10-29,5,2020-06-03,0,18,8,0,2020,787.969.959.402.568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,112,198091,644.600.134.559.318,163
144,10265,2,2019-11-28,2,2020-06-03,0,2,1,9.8,2020,325.154.676.344.297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,4,72,86382.91,624.422.130.434.783,165
145,10467,0,2020-01-30,2,2020-06-03,0,1,0,0,2020,12.157.952.182.065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,10,220,350883,591.996.511.627.907,566
146,10549,0,2020-02-18,3,2020-06-03,1,1,0,0,2020,276.395.616.528.901,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,701,924564.19,52.710.132.985.525,278
147,10729,2,2020-03-11,4,2020-06-03,0,7,4,2.8,2020,89.586.123.076.692,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,183,366785.78,421.192.802.502.791,627
148,10773,0,2020-03-25,0,2020-06-03,1,1,0,0,2020,382.763.608.612.965,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,36,168333,378.271.468.144.044,190
149,10066,2,2019-10-16,5,2020-06-04,1,11,8,3.47,2020,394.796.406.920.247,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1142,94875.92,66.026.133.143.251,122
150,10531,0,2020-02-13,3,2020-06-04,0,2,0,22.4,2020,374.634.740.795.161,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,108,105733.98,601.003.849.056.604,684
151,10743,2,2020-03-12,4,2020-06-08,0,5,3,6.23,2020,127.287.454.980.415,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,34124.5,62.099.680.688.602,405
152,10783,2,2020-03-26,4,2020-06-08,1,6,5,1.57,2020,715.234.270.842.331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,14,129,219575.96,565.991.085.635.223,337
153,10820,0,2020-04-09,3,2020-06-08,0,1,0,0,2020,154.095.041.582.323,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,42,49034.6,55.014.128.440.367,55
154,10914,0,2020-05-19,2,2020-06-08,0,1,0,0,2020,429.769.665.598.371,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,85,103251.51,660.356.875,664
155,10841,2,2020-04-20,5,2020-06-09,1,12,9,0.17,2020,727.356.885.602.371,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,122,203354.11,604.753.916.423.712,122
156,10853,2,2020-04-26,5,2020-06-09,1,8,4,3.43,2020,224.632.051.503.532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,208.5,1037819.79,439.924.560.172.693,505
157,10964,0,2020-05-27,4,2020-06-12,0,1,0,0,2020,2.453.617.227.432,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,16,539,896586.79,483.717.044.440.951,395
158,10957,0,2020-05-25,3,2020-06-15,0,1,0,0,2020,914.674.255.999.951,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,18,433814.66,329.498.207.109.737,264
159,10734,2,2020-03-11,5,2020-06-16,1,5,3,3.43,2020,971.021.442.279.165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,15,183,255649.51,627.798.327.891.884,164
160,10821,0,2020-04-10,0,2020-06-16,0,1,0,0,2020,236.656.060.915.113,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,1,54,94432.64,435.886.260.454.002,652
161,10622,2,2020-02-27,4,2020-06-18,1,2,1,6.17,2020,747.323.260.040.457,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,1344,1413991.01,733.932.124.712.639,569
162,10896,0,2020-05-14,0,2020-06-22,0,1,0,0,2020,110.269.849.606.419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,18,11.5,48076.82,383.630.512.820.513,829
163,10910,2,2020-05-18,1,2020-06-22,0,3,1,05.03,2020,583.864.707.180.694,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,104,157350.21,619.006.755.447.942,826
164,10844,1,2020-04-22,5,2020-06-23,0,5,0,3.9,2020,183.783.082.677.365,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,12,28,49231.81,621.293.769.230.769,836
165,10208,2,2019-11-13,5,2020-06-25,1,19,6,1.13,2020,231.390.409.232.254,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,545,898195.26,52.943.273.870.334,144
166,10848,2,2020-04-23,5,2020-06-25,1,20,7,0,2020,156.427.626.623.991,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,383,662137.01,486.866.094.958.487,144
167,10906,2,2020-05-18,4,2020-06-29,0,6,2,3.63,2020,198.386.718.077.954,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3843,7970438.85,4.320.216.043.209,818
168,10250,0,2019-11-26,5,2020-07-02,1,1,0,0,2020,436.056.724.225.999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,116,179891.99,41.887.374.720.367,342
169,10519,0,2020-02-11,4,2020-07-03,1,1,0,0,2020,760.985.419.009.361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,17,105,388558,280.747.836.549.586,600
170,10827,2,2020-04-13,5,2020-07-03,1,14,6,0.77,2020,252.119.054.556.929,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,328,679559.34,674.420.162.520.245,819
171,10353,1,2020-01-06,2,2020-07-06,0,2,1,10.37,2020,723.540.104.740.646,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,208,240523.85,531.729.072.263.296,77
172,10798,0,2020-03-31,3,2020-07-08,0,1,0,0,2020,184.772.006.834.991,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,325,465597.82,645.042.448.730.655,420
173,10944,0,2020-05-22,2,2020-07-08,0,1,0,0,2020,177.080.099.090.115,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,14,600,861666,31.455.777.009.693,336
174,10807,0,2020-04-02,1,2020-07-09,1,2,0,23.77,2020,318.593.189.191.768,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,673,1302609.79,506.128.873.386.287,695
175,10960,0,2020-05-26,5,2020-07-09,1,1,0,0,2020,28.736.364.610.249,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,588,817615.61,599.208.034.313.725,615
176,10973,2,2020-05-28,2,2020-07-10,1,2,0,30,2020,108.712.202.715.623,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,252,294767.48,618.053.151.927.438,591
177,11009,0,2020-06-15,0,2020-07-10,0,1,0,0,2020,193.266.138.161.108,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,18,52,78394.88,428.608.746.355.685,466
178,10866,1,2020-05-05,2,2020-07-13,1,7,2,9.73,2020,733.203.411.648.702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,14,284,373670.36,282.096.896.748.815,334
179,10916,1,2020-05-19,3,2020-07-14,0,6,2,8.1,2020,885.400.495.450.574,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,140,240275,617.730.069.938.971,593
180,10171,0,2019-11-05,5,2020-07-15,0,1,0,0,2020,181.187.004.526.038,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,20,764,930436.25,276.628.765.792.031,309
181,10859,2,2020-04-30,4,2020-07-15,1,17,6,5.6,2020,39.560.536.052.346,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,17,74,111143.75,604.246.708.991.921,160
182,10952,1,2020-05-25,4,2020-07-15,1,9,3,4.4,2020,120.791.336.350.692,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,328,416453.59,514.339.836.734.694,735
183,11070,1,2020-06-25,4,2020-07-15,1,4,2,4.27,2020,241.582.672.701.384,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,600,1168996.06,318.369.644.314.869,449
184,11091,2,2020-07-02,5,2020-07-15,1,2,1,2.6,2020,151.908.307.954.059,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,12,70355.56,347.593.100.890.208,561
185,10739,1,2020-03-12,5,2020-07-16,0,5,1,1.43,2020,506.840.447.327.504,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,15,994,1523047.24,576.704.388.741.742,690
186,10571,1,2020-02-20,3,2020-07-17,0,2,0,5.6,2020,122.579.048.128.682,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,102,500991.05,424.274.613.274.557,269
187,11099,2,2020-07-07,3,2020-07-17,1,5,3,4.47,2020,120.791.336.350.692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,4,4634.19,459.569.679.300.292,285
188,10802,2,2020-04-01,4,2020-07-20,0,10,1,4.8,2020,878.153.015.269.532,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,490,346274,444.542.294.470.832,201
189,11085,2,2020-06-30,5,2020-07-20,0,6,4,1.13,2020,569.092.714.579.962,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,15,71,245512.26,392.296.386.138.614,164
190,10784,1,2020-03-27,0,2020-07-21,0,2,0,1.67,2020,129.905.270.973.978,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,13,351,553666.59,399.624.170.461.939,25
191,10728,2,2020-03-11,4,2020-07-23,1,4,2,0.03,2020,265.740.939.971.523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,37.5,114363.37,393.780.174.927.114,601
192,10797,0,2020-03-31,4,2020-07-23,1,1,0,0,2020,387.377.465.381.795,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,5,110,155080.61,436.070.509.090.909,563
193,10938,0,2020-05-21,0,2020-07-23,1,1,0,0,2020,35.248.673.084.816,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,49,178348.86,287.263.128.868.925,709
194,11213,2,2020-07-23,4,2020-07-24,1,5,3,0.03,2020,265.740.939.971.523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,37.5,114363.37,393.780.174.927.114,601
195,10812,0,2020-04-06,2,2020-07-27,0,1,0,0,2020,732.495.562.338.553,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,165,249014.45,521.126.057.692.308,209
196,10878,0,2020-05-12,1,2020-07-28,0,1,0,0,2020,115.508.916.203.498,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,10,182,307262.32,625.289.853.658.537,685
197,11084,2,2020-06-30,1,2020-07-29,1,3,2,8.9,2020,936.132.856.717.865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,9,38,40296.98,393.631.449.261.732,96
198,11064,0,2020-06-24,1,2020-07-30,1,1,0,0,2020,270.460.257.482.744,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,93,138401.69,279.158.803.178.642,172
199,10722,0,2020-03-10,3,2020-07-31,1,1,0,0,2020,309.901.974.721.262,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,74,112318.11,489.463.136.363.636,377
200,10761,0,2020-03-21,0,2020-07-31,1,1,0,0,2020,608.788.335.207.489,1,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,163,263926.94,378.688.741.437.803,855
201,11016,2,2020-06-17,4,2020-07-31,0,8,3,2.7,2020,366.247.787.208.843,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,124,139081.06,465.072.846.153.846,423
202,11069,2,2020-06-25,4,2020-07-31,1,6,3,7.73,2020,905.935.022.630.192,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,137,255804.09,602.248.256.559.767,565
203,11081,0,2020-06-30,2,2020-07-31,0,1,0,0,2020,89.026.384.455.126,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,20,231,366390.86,420.267.626.582.279,630
204,10745,0,2020-03-13,0,2020-08-03,0,1,0,0,2020,135.468.212.030.748,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,12,271,339562.13,647.757.126.556.017,347
205,10274,0,2019-12-02,1,2020-08-04,0,1,0,0,2020,913.426.147.736.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,14,178,420578,352.956.923.076.923,306
206,10328,2,2019-12-17,1,2020-08-04,0,4,3,0.2,2020,156.652.686.160.979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,9,7,49965.17,551.783.396.351.665,96
207,10736,2,2020-03-11,4,2020-08-04,1,2,1,9.1,2020,396.286.710.222.755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1,6,16889.55,401.079.787.234.043,189
208,10976,0,2020-06-02,4,2020-08-05,0,2,1,7.27,2020,243.112.039.050.128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,19,23,59344.11,656.970.462.427.746,153
209,11040,0,2020-06-22,5,2020-08-05,0,1,0,0,2020,27.683.856.706.695,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,45,68213.76,653.737.258.883.249,247
210,11067,0,2020-06-24,0,2020-08-06,0,1,0,0,2020,103.990.121.223.416,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,140,306478.84,585.839.405.405.405,422
211,11098,0,2020-07-06,2,2020-08-06,1,2,0,29.03,2020,19.744.070.394.785,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,394,527655.81,62.444.426.601.819,380
212,10865,2,2020-05-05,2,2020-08-07,0,8,3,0.83,2020,964.016.530.221.411,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,14,42,43060.99,372.288.775.510.204,334
213,11087,0,2020-07-01,1,2020-08-07,1,1,0,0,2020,680.836.674.468.872,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,16,265,340203.67,297.807.126.086.844,519
214,10730,0,2020-03-11,4,2020-08-10,0,1,0,0,2020,238.896.223.650.536,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,451,670007.03,605.878.217.647.059,383
215,10913,2,2020-05-18,4,2020-08-10,0,7,2,18.57,2020,551.899.463.551.758,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,591,2383610.61,479.561.002.183.406,467
216,10892,0,2020-05-14,3,2020-08-11,0,1,0,0,2020,107.362.774.025.098,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,198,271370.28,644.803.298.429.319,179
217,11092,0,2020-07-03,0,2020-08-11,0,1,0,0,2020,36.256.015.810.552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,14,117,180283.55,301.226.550.387.597,49
218,11144,2,2020-07-14,4,2020-08-13,1,11,8,0.27,2020,291.615.000.391.977,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,15,555,1036865.59,500.341.859.624.605,125
