"","Codigo_da_oportunidade","Classificacao_da_Oportunidade","Data_de_criacao","Faixa_de_Faturamento_Agregado","Data_Real_de_Encerramento_da_Opp2","id_fechou","numero_relacionamentos","numero_relacionamentos_convertidos","intervalo_tempo","ano","Valor_corrigido2","Forma_de_Contratacao_Agregado","Concorrentes","n_solucoes","Software","Comissão sobre Parceiros","Cybersecurity","Desdobramento de metas","ESG","Equilíbrio fiscal","Skill_dev","Gestão Estratégica","Gestão da Educação","Gestão da Operação","Gestão da Receita","Gestão da Saúde","Gestão da Segurança Pública","Gestão da Segurança Viária","Gestão de Gastos","Gestão de operações projetizadas","Gestão de pessoas","Processes Excellence","Produtos digitais","S_amp_OP_S_amp_OE","Transformação Digital","Treinamentos","Roadmap","Segmentacao","Carteira_Nova","Segmento_Agregado2","Total_HH","Custo_Total","Margem_Total","ID_cliente"
"82",10361,"Novo",2020-01-07,"De 60,1 a 300 milhoes",2020-03-10,"0",1,0,0,2020,597485.598739083,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Ensino/Educação",206,260010.87,0.387435003092146,660
"83",10326,"Recuperação",2019-12-17,"De 1 a 5 bilhões",2020-03-11,"0",3,1,17.87,2020,9585951.51946624,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",2043,3315244,0.513180029368576,231
"84",10477,"Recuperação",2020-02-03,"Acima de 5 bilhões",2020-03-11,"1",10,4,4,2020,18216599.6101703,"Concorrência",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Serviços","Servicos Especializados",1306,3968826.46,0.693321796299039,66
"85",10391,"Recuperação",2020-01-14,"De 1 a 5 bilhões",2020-03-12,"0",4,2,3.03,2020,506957.47771801,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Incorporação e Construção",119,136022.03,0.622318395113147,567
"86",10079,"Recuperação",2019-10-17,"De 1 a 5 bilhões",2020-03-17,"0",7,0,1.2,2020,971263.802047307,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Serviços","Serviços Financeiros",170,368300,0.466231884057971,487
"87",10332,"Recuperação",2019-12-19,"Acima de 5 bilhões",2020-03-17,"0",4,2,8.77,2020,872729.796467695,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Serviços","Outros",189,284687.21,0.540827080645161,234
"88",10407,"Novo",2020-01-17,"De 1 a 5 bilhões",2020-03-17,"0",1,0,0,2020,4349573.24761755,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Serviços","Serviços Financeiros",770,1157164,0.625513268608414,803
"89",10377,"Novo",2020-01-10,"De 60,1 a 300 milhoes",2020-03-18,"0",1,0,0,2020,555239.142262583,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Serviços Médicos",253,385582,0.42450447761194,657
"90",10435,"Novo",2020-01-22,"De 60,1 a 300 milhoes",2020-03-18,"0",1,0,0,2020,682700.322577026,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Serviços","Servicos Especializados",129,256167,0.471820618556701,638
"91",10748,"Novo",2020-03-16,"De 301 a 500 milhões",2020-03-19,"0",2,1,1.87,2020,972251.500058895,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",184,232289,0.663691238010741,307
"92",10126,"Novo",2019-10-25,"Acima de 5 bilhões",2020-03-27,"0",1,0,0,2020,2763521.77436996,"Publico",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Administracao Publica",481,1038702.48,0.470926168603106,368
"93",10496,"Novo",2020-02-06,"Acima de 5 bilhões",2020-03-27,"0",1,0,0,2020,2655491.54995148,"Publico",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Administracao Publica",379,606893.19,0.67829668219972,471
"94",10636,"Recuperação",2020-03-03,"De 301 a 500 milhões",2020-03-27,"1",2,0,3.53,2020,171730.698887443,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Serviços","Outros",28,49108.43,0.597471885245902,183
"95",10247,"Novo",2019-11-26,"De 15,1 a 60 milhões",2020-03-30,"0",1,0,0,2020,385971.78597062,"Sem Concorrência",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",63,125861.75,0.540985594456601,376
"96",10776,"Renovação",2020-03-26,"De 301 a 500 milhões",2020-03-30,"1",6,5,3.97,2020,71789.0655188661,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Químico Petroquímico e Embalagens",16,35413.8,0.305611764705882,56
"97",10569,"Recuperação",2020-02-20,"De 1 a 5 bilhões",2020-03-31,"0",8,5,3.9,2020,1083874.09758698,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bens Duráveis","Demais Ind.",242,290301.11,0.622985571428571,384
"98",10389,"Renovação",2020-01-13,"Acima de 5 bilhões",2020-04-01,"1",4,1,2.63,2020,714369.05349115,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Serviços","Energia",209,231679.67,0.542067164105351,286
"99",10433,"Novo",2020-01-22,"De 1 a 5 bilhões",2020-04-01,"0",2,0,16.3,2020,1115484.61327742,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Agronegócio",262,316991.98,0.598744329113924,19
"100",10372,"Renovação",2020-01-10,"De 1 a 5 bilhões",2020-04-06,"1",9,6,1.57,2020,1816192.50887581,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Saneamento e Infra",490,788437.12,0.387026534499514,125
"101",10476,"Recuperação",2020-02-03,"De 60,1 a 300 milhoes",2020-04-07,"0",2,0,8.17,2020,1198687.05585803,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"Serviços","Energia",351,344364.44,0.594352339723768,232
"102",10479,"Novo",2020-02-03,"De 1 a 5 bilhões",2020-04-08,"1",1,0,0,2020,3748875.49629936,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,"Serviços","Servicos Especializados",830,1249278.25,0.529462052730697,821
"103",10600,"Novo",2020-02-26,"De 501 a 1 bilhão",2020-04-09,"0",1,0,0,2020,338881.398743227,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Ensino/Educação",82,84699.88,0.647083833333333,331
"104",10818,"Novo",2020-04-08,"De 1 a 5 bilhões",2020-04-09,"1",2,0,16.77,2020,635402.625670538,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Agronegócio",126,289855.36,0.355876977777778,32
"105",10720,"Recuperação",2020-03-10,"De 15,1 a 60 milhões",2020-04-13,"0",4,1,2.47,2020,423778.252071021,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Não Duráveis","Agronegócio",65,117945,0.60701374427322,323
"106",10277,"Novo",2019-12-02,"De 15,1 a 60 milhões",2020-04-14,"0",1,0,0,2020,312053.293155267,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Ensino/Educação",13,160044.33,0.275817511312217,174
"107",10643,"Recuperação",2020-03-03,"De 1 a 5 bilhões",2020-04-14,"0",5,0,10.43,2020,2541610.50268215,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Serviços","Serviços Financeiros",393,743687.27,0.586840405555555,739
"108",10733,"Renovação",2020-03-11,"De 501 a 1 bilhão",2020-04-15,"1",5,2,1.83,2020,1064158.20174393,"Sem Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Incorporação e Construção",233,278182.64,0.630886167319047,340
"109",10829,"Renovação",2020-04-14,"Acima de 5 bilhões",2020-04-16,"1",5,2,0.5,2020,217943.101065097,"Sem Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Serviços","Energia",48,68330.27,0.557303077421445,286
"110",10136,"Renovação",2019-10-28,"De 1 a 5 bilhões",2020-04-22,"1",5,4,2.37,2020,15982494.0781071,"RFP",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",6543,7185637.77,0.365170265041081,337
"111",10635,"Renovação",2020-03-03,"De 301 a 500 milhões",2020-04-24,"1",4,1,10.97,2020,1419152.37610791,"Sem Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Comércio de Alimentos e Bebidas",290,403830.4,0.598203202079411,825
"112",10637,"Recuperação",2020-03-03,"De 15,1 a 60 milhões",2020-04-27,"0",5,1,0.47,2020,469788.462295875,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Bens Não Duráveis","Agronegócio",91,121459,0.634940338432869,323
"113",10301,"Renovação",2019-12-09,"De 501 a 1 bilhão",2020-04-30,"0",3,2,8.13,2020,501262.073514838,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Agronegócio",105,126961.93,0.64236076056338,33
"114",10811,"Novo",2020-04-06,"Acima de 5 bilhões",2020-05-05,"0",1,0,0,2020,354347.898461213,"Sem Concorrência",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Serviços Financeiros",54,92141.12,0.63143552,243
"115",10846,"Novo",2020-04-22,"Acima de 5 bilhões",2020-05-08,"0",3,1,0.53,2020,1350737.40532603,"Concorrência",0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Infraestrutura e Indústria de Base","Saneamento e Infra",227,355447.52,0.614008698846226,690
"116",10111,"Renovação",2019-10-23,"De 1 a 5 bilhões",2020-05-11,"0",7,3,10.63,2020,7512175.41334614,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serviços","Petróleo e Gás",1208,2283825,0.569089622641509,423
"117",10771,"Renovação",2020-03-24,"De 1 a 5 bilhões",2020-05-11,"0",6,2,1.63,2020,1417391.59384485,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Duráveis","Demais Ind.",252,526628.85,0.47337115,666
"118",10548,"Novo",2020-02-18,"De 60,1 a 300 milhoes",2020-05-14,"1",1,0,0,2020,60770.6644827878,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Transporte e Logística",22,44796.06,-0.0448060641399417,662
"119",10788,"Novo",2020-03-30,"De 60,1 a 300 milhoes",2020-05-15,"0",1,0,0,2020,463072.463358843,"Sem Concorrência",0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bens Duráveis","Demais Comercios",63,197751.74,0.380071099184617,198
"120",10062,"Renovação",2019-10-16,"Acima de 5 bilhões",2020-05-18,"0",9,5,6.53,2020,1677270.33972494,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Serviços","Serviços Financeiros",242,556087,0.530073942620526,849
"121",10349,"Novo",2020-01-02,"De 1 a 5 bilhões",2020-05-18,"0",1,0,0,2020,85078.930275903,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Serviços Financeiros",16,25041.89,0.582808996251562,356
"122",10458,"Novo",2020-01-28,"De 501 a 1 bilhão",2020-05-18,"0",6,1,0.17,2020,150244.529214086,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",33,48510,0.542358490566038,51
"123",10520,"Recuperação",2020-02-11,"Acima de 5 bilhões",2020-05-18,"0",3,0,10.27,2020,3131018.03221315,"Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Demais Comercios",668,788334.09,0.643126260751471,536
"124",10537,"Novo",2020-02-14,"De 15,1 a 60 milhões",2020-05-18,"0",1,0,0,2020,2593826.87100054,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serviços","Transporte e Logística",230,1081763,0.408872677595628,43
"125",10514,"Renovação",2020-02-10,"De 60,1 a 300 milhoes",2020-05-21,"0",3,2,0.97,2020,1148087.18420801,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Serviços","Serviços Financeiros",155,322871.24,0.601393530864198,118
"126",10711,"Recuperação",2020-03-09,"De 60,1 a 300 milhoes",2020-05-21,"0",3,0,1.47,2020,1908198.86475954,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,"Serviços","Energia",902,606539.5,0.528757698949,232
"127",10785,"Renovação",2020-03-27,"De 301 a 500 milhões",2020-05-21,"0",3,2,4.97,2020,303853.322413939,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",64,124388.93,0.419760093294461,311
"128",10806,"Recuperação",2020-04-02,"De 501 a 1 bilhão",2020-05-21,"0",5,1,1.23,2020,2126087.39076728,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Internacional & Outros","Ind de Alimentos e Bebidas",514,673917.69,0.55072154,38
"129",10842,"Renovação",2020-04-20,"Acima de 5 bilhões",2020-05-21,"0",6,3,1.17,2020,425394.651379515,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Serviços","Energia",179,137634.21,0.541410379008746,286
"130",10024,"Novo",2019-10-10,"De 15,1 a 60 milhões",2020-05-22,"0",1,0,0,2020,496087.062707351,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Serviços","Servicos Especializados",83,113921,0.674511428571429,44
"131",10132,"Novo",2019-10-28,"De 1 a 5 bilhões",2020-05-22,"0",5,3,7.37,2020,219695.699719861,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Ind de Alimentos e Bebidas",43,51715,0.666354838709677,831
"132",10210,"Renovação",2019-11-13,"Acima de 5 bilhões",2020-05-22,"0",16,6,0,2020,977979.872694925,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",119,988089,0.390322550789023,144
"133",10246,"Renovação",2019-11-25,"Acima de 5 bilhões",2020-05-22,"0",18,6,0,2020,3536852.67289825,"RFP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",110,1779621,0.286817949565688,144
"134",10266,"Recuperação",2019-11-28,"De 501 a 1 bilhão",2020-05-22,"0",3,0,2.33,2020,1458495.94758691,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"Bens Não Duráveis","Agronegócio",515,543166,0.472141885325559,214
"135",10947,"Renovação",2020-05-22,"De 1 a 5 bilhões",2020-05-22,"1",5,3,8.83,2020,4221029.07458502,"Sem Concorrência",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Demais Comercios",1716,1962741.3,0.340925407086098,683
"136",10338,"Novo",2019-12-20,"De 1 a 5 bilhões",2020-05-27,"0",2,0,2.33,2020,1601652.18649572,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Duráveis","Demais Comercios",324,397473,0.648253982300885,341
"137",10850,"Recuperação",2020-04-23,"De 15,1 a 60 milhões",2020-05-29,"0",2,0,0.03,2020,940729.886193556,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Petróleo e Gás",216,365099.13,0.449907519153841,846
"138",10871,"Recuperação",2020-05-08,"De 1 a 5 bilhões",2020-05-29,"0",5,1,9.07,2020,13282036.4293581,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",1055.5,5433724.62,0.502770441068814,682
"139",10951,"Renovação",2020-05-25,"De 1 a 5 bilhões",2020-05-29,"1",5,3,3.3,2020,1215413.28965576,"Sem Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",392,310891.12,0.637444758017493,574
"140",10855,"Novo",2020-04-27,"De 15,1 a 60 milhões",2020-06-01,"1",1,0,0,2020,358801.126959549,"Sem Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",186,114609,0.548427895981087,64
"141",10780,"Novo",2020-03-26,"De 15,1 a 60 milhões",2020-06-02,"0",1,0,0,2020,614966.463363822,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",177,161315.34,0.629160137931034,315
"142",10815,"Novo",2020-04-07,"De 501 a 1 bilhão",2020-06-02,"0",1,0,0,2020,436414.131361422,"Publico",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Saúde, Educação e Serviços Públicos","Administracao Publica",124,184675.47,0.401763945578231,640
"143",10143,"Renovação",2019-10-29,"Acima de 5 bilhões",2020-06-03,"0",18,8,0,2020,787969.959402568,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",112,198091,0.644600134559318,163
"144",10265,"Renovação",2019-11-28,"De 301 a 500 milhões",2020-06-03,"0",2,1,9.8,2020,325154.676344297,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",72,86382.91,0.624422130434783,165
"145",10467,"Novo",2020-01-30,"De 301 a 500 milhões",2020-06-03,"0",1,0,0,2020,1215795.2182065,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"Infraestrutura e Indústria de Base","Incorporação e Construção",220,350883,0.591996511627907,566
"146",10549,"Novo",2020-02-18,"De 501 a 1 bilhão",2020-06-03,"1",1,0,0,2020,2763956.16528901,"Concorrência",0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bens Não Duráveis","Demais Ind.",701,924564.19,0.52710132985525,278
"147",10729,"Renovação",2020-03-11,"De 1 a 5 bilhões",2020-06-03,"0",7,4,2.8,2020,895861.23076692,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Petróleo e Gás",183,366785.78,0.421192802502791,627
"148",10773,"Novo",2020-03-25,"De 15,1 a 60 milhões",2020-06-03,"1",1,0,0,2020,382763.608612965,"Concorrência",0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Bens Não Duráveis","Agronegócio",36,168333,0.378271468144044,190
"149",10066,"Renovação",2019-10-16,"Acima de 5 bilhões",2020-06-04,"1",11,8,3.47,2020,394796.406920247,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Ind de Alimentos e Bebidas",1142,94875.92,0.66026133143251,122
"150",10531,"Novo",2020-02-13,"De 501 a 1 bilhão",2020-06-04,"0",2,0,22.4,2020,374634.740795161,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",108,105733.98,0.601003849056604,684
"151",10743,"Renovação",2020-03-12,"De 1 a 5 bilhões",2020-06-08,"0",5,3,6.23,2020,127287.454980415,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Duráveis","Ind. Farmacêutica",44,34124.5,0.62099680688602,405
"152",10783,"Renovação",2020-03-26,"De 1 a 5 bilhões",2020-06-08,"1",6,5,1.57,2020,715234.270842331,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Saúde, Educação e Serviços Públicos","Associações Fed. Fundações e Entidades De Classe",129,219575.96,0.565991085635223,337
"153",10820,"Novo",2020-04-09,"De 501 a 1 bilhão",2020-06-08,"0",1,0,0,2020,154095.041582323,"Sem Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Infraestrutura e Indústria de Base","Siderurgia e Mineração",42,49034.6,0.55014128440367,55
"154",10914,"Novo",2020-05-19,"De 301 a 500 milhões",2020-06-08,"0",1,0,0,2020,429769.665598371,"Concorrência",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Serviços","Energia",85,103251.51,0.660356875,664
"155",10841,"Renovação",2020-04-20,"Acima de 5 bilhões",2020-06-09,"1",12,9,0.17,2020,727356.885602371,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Bens Não Duráveis","Ind de Alimentos e Bebidas",122,203354.11,0.604753916423712,122
"156",10853,"Renovação",2020-04-26,"Acima de 5 bilhões",2020-06-09,"1",8,4,3.43,2020,2246320.51503532,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Internacional & Outros","Ind de Alimentos e Bebidas",208.5,1037819.79,0.439924560172693,505
"157",10964,"Novo",2020-05-27,"De 1 a 5 bilhões",2020-06-12,"0",1,0,0,2020,2453617.227432,"Concorrência",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,"Saúde, Educação e Serviços Públicos","Serviços Médicos",539,896586.79,0.483717044440951,395
"158",10957,"Novo",2020-05-25,"De 501 a 1 bilhão",2020-06-15,"0",1,0,0,2020,914674.255999951,"Sem Concorrência",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Serviços","Serviços Financeiros",18,433814.66,0.329498207109737,264
"159",10734,"Renovação",2020-03-11,"Acima de 5 bilhões",2020-06-16,"1",5,3,3.43,2020,971021.442279165,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Infraestrutura e Indústria de Base","Saneamento e Infra",183,255649.51,0.627798327891884,164
"160",10821,"Novo",2020-04-10,"De 15,1 a 60 milhões",2020-06-16,"0",1,0,0,2020,236656.060915113,"Concorrência",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Serviços","Servicos Especializados",54,94432.64,0.435886260454002,652
"161",10622,"Renovação",2020-02-27,"De 1 a 5 bilhões",2020-06-18,"1",2,1,6.17,2020,7473232.60040457,"Sem Concorrência",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Internacional & Outros","Petróleo e Gás",1344,1413991.01,0.733932124712639,569
"162",10896,"Novo",2020-05-14,"De 15,1 a 60 milhões",2020-06-22,"0",1,0,0,2020,110269.849606419,"Sem Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"Serviços","Tecnologia",11.5,48076.82,0.383630512820513,829
"163",10910,"Renovação",2020-05-18,"De 60,1 a 300 milhoes",2020-06-22,"0",3,1,5.03,2020,583864.707180694,"Concorrência",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Serviços","Telecomunicacoes e Midia",104,157350.21,0.619006755447942,826
"164",10844,"Recuperação",2020-04-22,"Acima de 5 bilhões",2020-06-23,"0",5,0,3.9,2020,183783.082677365,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"Serviços","Transporte e Logística",28,49231.81,0.621293769230769,836
"165",10208,"Renovação",2019-11-13,"Acima de 5 bilhões",2020-06-25,"1",19,6,1.13,2020,2313904.09232254,"Concorrência",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bens Não Duráveis","Ind de Alimentos e Bebidas",545,898195.26,0.52943273870334,144
